zipCode,zone,trange,zonetitle,lastSpringFrost,firstFallFrost
59604,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59620,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59623,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59624,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59625,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59626,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59631,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59632,4a,-30 to -25,4a: -30 to -25,2000-04-05,2000-10-02
59633,4a,-30 to -25,4a: -30 to -25,2000-04-05,2000-10-02
59634,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59635,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59636,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59638,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59639,4a,-30 to -25,4a: -30 to -25,2000-04-05,2000-10-02
59640,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59641,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59642,4a,-30 to -25,4a: -30 to -25,2000-04-05,2000-10-02
59643,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59644,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59645,4a,-30 to -25,4a: -30 to -25,2000-04-05,2000-10-02
59647,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59648,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59701,3b,-35 to -30,3b: -35 to -30,2000-04-05,2000-10-02
59702,4a,-30 to -25,4a: -30 to -25,2000-04-05,2000-10-02
59703,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59707,4a,-30 to -25,4a: -30 to -25,2000-04-05,2000-10-02
59710,5a,-20 to -15,5a: -20 to -15,2000-04-05,2000-10-02
59711,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59713,4a,-30 to -25,4a: -30 to -25,2000-04-05,2000-10-02
59714,4a,-30 to -25,4a: -30 to -25,2000-04-05,2000-10-02
59715,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59716,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59717,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59718,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59719,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59720,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59721,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59722,4a,-30 to -25,4a: -30 to -25,2000-04-05,2000-10-02
59724,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59725,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59727,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59728,4a,-30 to -25,4a: -30 to -25,2000-04-05,2000-10-02
59729,5a,-20 to -15,5a: -20 to -15,2000-04-05,2000-10-02
59730,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59731,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59732,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59733,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59735,5a,-20 to -15,5a: -20 to -15,2000-04-05,2000-10-02
59736,4a,-30 to -25,4a: -30 to -25,2000-04-05,2000-10-02
59739,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59740,5a,-20 to -15,5a: -20 to -15,2000-04-05,2000-10-02
59741,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59743,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59745,5a,-20 to -15,5a: -20 to -15,2000-04-05,2000-10-02
59746,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59747,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59748,4a,-30 to -25,4a: -30 to -25,2000-04-05,2000-10-02
59749,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59750,4a,-30 to -25,4a: -30 to -25,2000-04-05,2000-10-02
59751,5a,-20 to -15,5a: -20 to -15,2000-04-05,2000-10-02
59752,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59754,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59755,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59756,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59758,3b,-35 to -30,3b: -35 to -30,2000-04-05,2000-10-02
59759,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59760,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59761,3a,-40 to -35,3a: -40 to -35,2000-04-05,2000-10-02
59762,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59771,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59772,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59801,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59802,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59803,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59804,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59806,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59807,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59808,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59812,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59820,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59821,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59823,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59824,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59825,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59826,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59827,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59828,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59829,5a,-20 to -15,5a: -20 to -15,2000-04-05,2000-10-02
59830,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59831,6a,-10 to -5,6a: -10 to -5,2000-04-05,2000-10-02
59832,4a,-30 to -25,4a: -30 to -25,2000-04-05,2000-10-02
59833,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59834,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59835,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59837,4a,-30 to -25,4a: -30 to -25,2000-04-05,2000-10-02
59840,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59841,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59842,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59843,4a,-30 to -25,4a: -30 to -25,2000-04-05,2000-10-02
59844,6a,-10 to -5,6a: -10 to -5,2000-04-05,2000-10-02
59845,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59846,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59847,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59848,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59851,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59853,6a,-10 to -5,6a: -10 to -5,2000-04-05,2000-10-02
59854,4a,-30 to -25,4a: -30 to -25,2000-04-05,2000-10-02
59855,6a,-10 to -5,6a: -10 to -5,2000-04-05,2000-10-02
59856,6a,-10 to -5,6a: -10 to -5,2000-04-05,2000-10-02
59858,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59859,6a,-10 to -5,6a: -10 to -5,2000-04-05,2000-10-02
59860,6a,-10 to -5,6a: -10 to -5,2000-04-05,2000-10-02
59863,6a,-10 to -5,6a: -10 to -5,2000-04-05,2000-10-02
59864,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59865,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59866,6a,-10 to -5,6a: -10 to -5,2000-04-05,2000-10-02
59867,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59868,4a,-30 to -25,4a: -30 to -25,2000-04-05,2000-10-02
59870,5a,-20 to -15,5a: -20 to -15,2000-04-05,2000-10-02
59871,5a,-20 to -15,5a: -20 to -15,2000-04-05,2000-10-02
59872,6a,-10 to -5,6a: -10 to -5,2000-04-05,2000-10-02
59873,6a,-10 to -5,6a: -10 to -5,2000-04-05,2000-10-02
59874,6a,-10 to -5,6a: -10 to -5,2000-04-05,2000-10-02
59875,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59901,5a,-20 to -15,5a: -20 to -15,2000-04-05,2000-10-02
59903,5a,-20 to -15,5a: -20 to -15,2000-04-05,2000-10-02
59904,5a,-20 to -15,5a: -20 to -15,2000-04-05,2000-10-02
59910,6a,-10 to -5,6a: -10 to -5,2000-04-05,2000-10-02
59911,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59912,5a,-20 to -15,5a: -20 to -15,2000-04-05,2000-10-02
59913,5a,-20 to -15,5a: -20 to -15,2000-04-05,2000-10-02
59914,6a,-10 to -5,6a: -10 to -5,2000-04-05,2000-10-02
59915,6a,-10 to -5,6a: -10 to -5,2000-04-05,2000-10-02
59916,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59917,5a,-20 to -15,5a: -20 to -15,2000-04-05,2000-10-02
59918,5a,-20 to -15,5a: -20 to -15,2000-04-05,2000-10-02
59919,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59920,5a,-20 to -15,5a: -20 to -15,2000-04-05,2000-10-02
59921,5a,-20 to -15,5a: -20 to -15,2000-04-05,2000-10-02
59922,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59923,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59925,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59926,5a,-20 to -15,5a: -20 to -15,2000-04-05,2000-10-02
59927,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59928,4a,-30 to -25,4a: -30 to -25,2000-04-05,2000-10-02
59929,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59930,5a,-20 to -15,5a: -20 to -15,2000-04-05,2000-10-02
59931,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59932,5a,-20 to -15,5a: -20 to -15,2000-04-05,2000-10-02
59933,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59934,4b,-25 to -20,4b: -25 to -20,2000-04-05,2000-10-02
59935,5b,-15 to -10,5b: -15 to -10,2000-04-05,2000-10-02
59936,5a,-20 to -15,5a: -20 to -15,2000-04-05,2000-10-02
59937,5a,-20 to -15,5a: -20 to -15,2000-04-05,2000-10-02
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
